,0
854,"Алматыда 300-ден аса жасөспірім, жүкті әйелдер мен бала емізетін аналар Pfizer вакцинасын салдырды, - деп хабарлайды Tengrinews.kz тілшісі."
855,Алматы қалалық санитарлық-эпидемиологиялық бақылау департаментінің басшысы Жандарбек Бекшин қалада жаңажылдық корпоративтік кештер мен шыршаларды
856,"Алматының бас санитария дәрігері Жаңа жылдық мерекелер қарсаңында эпидемиологиялық жағдай қандай болатынына болжам жасады, - деп хабарлайды"
857,"Алматының бас санитария дәрігері Жандарбек Бекшин қала тұрғындарының 8 пайызында вирус жұқтырғаннан кейін иммунитет пайда болғанын айтты, -"
858,Кейінгі екі аптада Алматыда жұмыс орындарында COVID-19 жұқтырғандар саны артқан. Бұл туралы қаланың бас мемлекеттік санитария дәрігері Жандарбек
859,"Алматыда ""Алтын Орда"" базары маңындағы жолайырық құрылысы тағы да уақытында аяқталмады, - деп хабарлайды Tengrinews.kz тілшісі."
860,"Алматыда жалған ақша жасап, миллионға жуық жалған долларды сатпақ болған тұрғын 6 жылға сотталды. Бұл туралы Қаржы мониторингі агенттігінің"
861,"Алматы тұрғындары қала ортасына қоқыс төгіліп жатқанына шағымданды, - деп хабарлайды Tengrinews.kz тілшісі."
862,Алматы қаласы санитариялық-эпидемиологиялық бақылау департаменті басшысының орынбасары Әсел Қалықова екпе алмаған балаларға оффлайн режимінде
863,"Алматыда белгісіз біреулер жүріп бара жатқан жолаушылар автобусының төбесінде отшашу атқан. Әлеуметтік желілерде оқиғаның видеосы таралды, -"
864,30 мыңнан аса алматылық баласына Pfizer вакцинасын салдыруға келісім беріп отыр. Бұл туралы брифингте Алматы қалалық қоғамдық денсаулық сақтау
865,"""Комирнати"" вакцинасының алғашқы 46 800 дозасы Алматы Қоғамдық денсаулық сақтау басқармасы қоймасына келіп түсті, - деп хабарлайды Tengrinews.kz"
866,"Алматыда ""Самал-3"" ықшамауданындағы құрылыс нысандарының бірінде жұмысшы биіктен құлап, қаза болды. Марқұм небәрі 25 жаста болған. Бұл туралы"
867,Алматыда екпе салдырмағандарға сауда орталығына кіруге тыйым салу мәселесі қарастырылмайды. Бұл туралы қалалық санитарлық-эпидемиологиялық бақылау
868,"Алматыда студент Аяжан Еділованың өліміне қатысты басты сот отырысы басталды, - деп хабарлайды Tengrinews.kz тілшісі."
869,"Алматы полициясы Медеу ауданындағы тұрғын үй кешендерінің бірінде алматылық қызды өлтірді деген күдіктіні ұстады, - деп хабарлайды Tengrinews.kz"
870,"Алматы облысында гастрольші-ұры ломбард қабырғасын сындырып, 40 миллион теңгенің бағалы заттарын ұрлап кеткен. Полицейлер күдіктіні ұстаған,"
871,"Бүгін таңертең ұшуға тиіс Алматы - Дубай рейсі бір күнге ауыстырылды. Жүзден аса жолаушы рейсін күтуде, - деп хабарлайды Kaz.tengritravel.kz"
872,"Алматыда тұрғын үй кешендерінің бірінде бойжеткенді өлтіріп, өртеп кеткен. Бұл туралы әлеуметтік желіде хабарланды, - деп хабарлайды Tengrinews.kz"
873,"Желіде Алматыда автобус пен троллейбус соқтығысқан видео жарияланды. Қалалық Полиция департаменті жағдайға қатысты пікір білдірді, - деп хабарлайды"
874,"Алматы облысында есірткі зертханасы анықталып, жойылды, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына сілтеме жасап."
875,"Медициналық ақпараттық жүйелер мәліметінше, Самал Оқапова Алматыда коронавирусқа қарсы екпе алған миллионыншы тұрғын, - деп хабарлайды Tengrinews.kz"
876,"Табиғат - саяхатшылардың біздің елге деген қызығушылығының басты себебі, бірақ сәулет мұрасына да көп көңіл бөледі. Kaz.tengritravel.kz  саз,"
877,"Алматыда ұры сканер көмегімен бөтеннің көлігін ашып, одан 20 миллион теңге алып кеткен, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz сайтына"
878,"Алматы прокуратурасы үлескерлерден ақша тартуға болатын нысандарды атады, - деп хабарлайды Tengrinews.kz тілшісі."
879,4 қарашаға қараған түні Алматы облысындағы республикалық маңызы бар жолдарда көлік кептелісі пайда болды. Жүргізушілер көктайғақ пен қардан
880,"Алматы мен қала маңында ауа райының күрт өзгеруіне байланысты жолдар көктайғақ. Әкімдіктің мәліметінше, қалаға таулы аймақтың жақындығына байланысты"
881,"Алматыдан Дохаға әуерейстердің қайта жандануының егжей-тегжейі белгілі болды. Ұшуды катарлық компания жүзеге асырады, - деп хабарлайды Kaz.tengritravel.kz"
882,"Сот банк талаптарын қанағаттандырудан бас тартты. Банк алматылық атқыш Игорь Дужновтың отбасының мүлкін пайдалануға кедергі жасамауды сұрады,"
883,"Алматы тұрғындарын түн ортасында қаланың шағын аудандарының бірінде болған алапат өрт шошытты, - деп хабарлайды Tengrinews.kz тілшісі."
884,"""Целинный"" заманауи мәдениет орталығының әкімшілігі ғимаратты сүру туралы ақпаратқа пікір білдірді, - деп хабарлайды Tengrinews.kz тілшісі."
885,"Алматы - Тараз субсидияланатын әуемаршрутына қосымша конкурс өткізілді, - деп хабарлайды Kaz.tengritravel.kz тілшісі Қазақстан Республикасы"
886,"Алматыда көктайғақ болып, қалың қар жауады. Төтенше жағдайлар департаменті жаяу жүргіншілер мен жүргізушілерге бірнеше кеңес берді, - деп хабарлайды"
887,"Алматыда полиция қызметкерлері көпқабатты үйлердің біріндегі лифтіні қиратқан ер адамды анықтап, ұстады. Бұл туралы қалалық Полиция департаменті"
888,"Алматы халықаралық әуежайының бұрынғы қызметкерлері КТК телеарнасының тілшілеріне жұмыстан кетуге мәжбүр болғанын айтты, - деп хабарлайды Tengrinews.kz"
889,"Қазақстан Әзірбайжанмен тұрақты тікелей рейстерді осы жылдың 6 қарашасында қайта бастайды, - деп хабарлайды Kaz.tengritravel.kz тілшісі ҚР ИИДМ"
890,Назарбаев Зияткерлік мектептерінің баспасөз қызметі сотталған шетелдік мұғалім туралы ақпаратқа жауап берді. Әлеуметтік желіде шетелдік мұғалімдердің
891,"Алматыда эпиджағдайға қатысты ""сары"" аймақ нормалары күшіне еніп, 1 қарашадан бастап ""қызыл"" аймақтың карантин шектеулері алып тасталды. Бұл"
892,"Алматыда жезөкшелікпен айналысқан 15 притон жойылды. Интим қызмет көрсеткен 484 әйелге қатысты әкімшілік шара қолданылды, - деп хабарлайды Tengrinews.kz"
893,Экономистер әлемдік нарықта газ бағасының өсуі Алматы ЖЭО-2-ні газға көшіру жобасына қалай әсер ететінін және осыған байланысты коммуналдық
894,"YouTube-те танымал LIFE KZ арнасының авторлары Ринат Кибраев пен Жанар Құсайынова Алматы әкімдігінің алдындағы тұраққа барып, тексеріс жасады,"
895,БҒМ-ның Балалардың құқықтарын қорғау комитеті қазақстандықтарды Алматыдағы Назарбаев Зияткерлік мектеп оқушысы өліміне қатысты тергеу нәтижесін
896,"Алматыдағы Назарбаев Зияткерлік мектебінің оқушылары 8-сынып оқушысы қайтыс болғаннан кейін ""Киімде жыныс жоқ"" деген ұранмен наразылық шарасын"
897,Крематорий құрылысы 2021 жылдың соңында аяқталады. Бұл туралы брифинг кезінде Алматы қаласының қолайлы қала ортасы басқармасының басшысы Сапар
898,"Көп ақша тапқысы келген алматылықтар күмәнді жобаға инвестиция салып, қомақты қаржыларынан айырылды, - деп хабарлайды Tengrinews.kz тілшісі Polisia.kz"
899,"Алматы халықаралық әуежайында авиациялық отынның тапшылығына байланысты шаралар қабылданды, - деп хабарлайды Kaz.tengritravel.kz тілшісі."
900,"Алматыда Назарбаев Зияткерлік мектебінің 8-сынып оқушысы қайтыс болды, - деп хабарлайды Tengrinews.kz тілшісі."
901,"Алматы облысы Денсаулық сақтау басқармасы Пенжім ауылында жаппай төбелес кезінде зардап шеккен оқушының жағдайы туралы мәлімдеді, - деп хабарлайды"
902,"Алматыда қазақтың белгілі ақыны Мұқағали Мақатаевтың құрметіне арналған мурал пайда болды, - деп хабарлайды Tengrinews.kz тілшісі."
903,"Кербұлақ ауданының әкімдігінде мемлекеттік қызметшілер мен жергілікті тұрғындар арасында жанжал орын алды, - деп хабарлайды Tengrinews.kz тілшісі."
904,"Алматыда тағы екі қала көшесін ҮААЖ-ға дейін тесу басталды, - деп хабарлайды Tengrinews.kz тілшісі қалалық мобильділік басқармасына сілтеме"
905,"Әлеуметтік желілерде Алматыдағы орталық көшелердің біріне жаңа веложолақ салу мәселесі талқыланып жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
906,26 қазанда Алматыда қаржы пирамидасын ұйымдастырды деп айыпталған Mudarabah Capital компаниясының басшысы ұсталды. 1981 жылы туған азамат уақытша
907,Алматыда артынан қою қара түтін қалдырып бара жатқан автобусты куәгерлер видеоға түсіріп алды. Видеоны Instagram-да public kris.p.almaty.official
908,"Синоптиктердің 25-31 қазанға арналған ауа райы болжамы жарияланды, - деп хабарлайды ""Алматы"" телеарнасы. "
909,"Алматыда полицейлерден оңбай таяқ жеген ұлты қазақ Өзбекстан азаматы әділдік іздеп жүр. Тимур Исаковтың айтуынша, оны жұмысына жегіп, ақысын"
910,"Қазақстандық танымал блогер Мейіржан Төребаев медицина қызметкерлеріне пранк жасағаны үшін жазалануы мүмкін, - деп хабарлайды Tengrinews.kz"
911,"Алматы полициясына 22 қазанда таңертеңнен бері жол-көлік оқиғасы туралы 57 хабарлама түсті, - деп хабарлайды Tengrinews.kz тілшісі."
912,"Алматы әуежайында апатқа ұшыраған ұшақ бортында ""Қайрат"" клубының футболшылар мен жаттықтырушылар штабы болған, - деп хабарлайды Tengrinews.kz"
913,"Алматы әуежайының ұшу-қону жолағында ұшақ көлікпен соқтығысты, - деп хабарлайды Tengrinews.kz тілшісі."
914,"17 жастағы такси жолаушысы жүргізушіден далалық жерге баруын өтініп, вокзалдан үйіне қайтып келе жатқан екінші жолаушыға шабуыл жасаған, - деп"
915,"Алматыда оқшаулану режиміндегі тұрғындар телефонын туыстарына беріп, Ashyq-тағы мәртебесін тексерткен. Бұл туралы Жандарбек Бекшин айтты, -"
916,"Алматы маңындағы жеке сектор тұрғындары газ орнату мәселесіне келісе алмай, жаппай төбелес шығарды, - деп хабарлайды Tengrinews.kz тілшісі КТК"
917,"Алматыда жоғалып кеткен сегіз жастағы мектеп оқушысы Клим Пурыгин ""Сергек"" көше камерасына түсіп қалған, кейін аман-сау табылды, - деп хабарлайды"
918,"Алматыда 9 жастағы баланы іздеу жұмыстары жүріп жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
919,"Дәрігерлер мас жүргізуші қағып кеткен полицейдің жағдайы туралы айтты, - деп хабарлайды Tengrinews.kz тілшісі."
920,"Алматыдағы жанармай бекеттерінің бірінде болған жаппай төбелестің видеосы тарады, - деп хабарлайды Tengrinews.kz тілшісі."
921,"Алматыда жанармай бекетінің жанында шыққан өрт қалалықтардың есін шығарды, - деп хабарлайды Tengrinews.kz тілшісі."
922,"Алматы - Қапшағай тасжолында Lada Granta жүргізушісінің кесірінен ірі жол апаты болды, - деп хабарлайды Tengrinews.kz тілшісі."
923,"Алматыда жанып жатқан бес қабатты үйден анасы мен төрт жасар баласы құтқарылды, - деп хабарлайды Tengrinews.kz тілшісі."
924,"Алматыда сот орындаушысын ұрған оқиғаға қатысушы Мақсат Ысқақов сотқа арызданды, - деп хабарлайды Tengrinews.kz тілшісі."
925,"Алматы қаласы әкімдігінде қаланың қай бөлігінде көлік кептелісі көп екені және оны шешудің жолы туралы айтылды, - деп хабарлайды Tengrinews.kz"
926,"Алматының орталық көшелерінде түнгі уақытта су беру тоқтайды. Бұл туралы ""Алматы су"" өкілдері ескертті, - деп хабарлайды Tengrinews.kz тілшісі."
927,"""Алматы Аруы-2021"" атағын 24 жастағы студент Азиза Тоқашева иеленді, - деп хабарлайды Tengrinews.kz тілшісі."
928,"Алматы көшелерінде акробатикалық қабілеті бар жүргізуші тағы да көпшілікті таңғалдырды, - деп хабарлайды Tengrinews.kz тілшісі."
929,"Күзгі каникул кезінде Қазақстаннан Дубайға ұшатын әуе рейстерінің санын арттыру жоспарланған. Сондай-ақ, Ыстамбұлға рейстер жиілігі артады,"
930,"Алматы облысындағы ""Жастар"" саяжай кооперативінің тұрғындары шаруа қожалығының иесі жүргізетін жаңа құбырдың кесірінен барлық үйге газ жетпейтінін"
931,"Қазақстанда әйелдерге арналған вагондары бар пойыздар жүрді, - деп хабарлайды Tengrinews.kz тілшісі Rail-news.kz. сайтына сілтеме жасап."
932,"Алматы әкімі Бақытжан Сағынтаев Ақбұлақ ықшамауданындағы атыс кезінде қаза тапқан полицейлердің отбасыларымен кездесіп, пәтер кілтін табыстады,"
933,"Алматыдан ұшып шыққан Air Astana ұшағы қайта әуежайға қонды, - деп хабарлайды Tengrinews.kz тілшісі. "
934,Алматы әкімі Бақытжан Сағынтаевтың төрағалығымен коронавирус инфекциясының таралуына қарсы іс-қимыл жөніндегі жедел штабтың отырысы өтті. Отырыс
935,"Алматыда жүргізушілер қаланың орталық көшелерінің бірінде көлік қозғалысының ұйымдастырылуына шағымданды, - деп хабарлайды Tengrinews.kz тілшісі."
936,"Алматыда автобус күтіп тұрғандардың видеосы әлеуметтік желі қолданушыларының ашуына тиді, - деп хабарлайды Tengrinews.kz тілшісі."
937," Алматыда Skoda жүргізушісі жолды рұқсат етілмеген жерден кесіп өтіп 12 жастағы қызды қағып өлтірді, - деп хабарлайды Tengrinews.kz тілшісі."
938,"Қазақстанда коронавирустың таралуы бойынша ""қызыл"" аймақ туралы мәлімет жаңарды, - деп хабарлайды Tengrinews.kz тілшісі."
939,"Алматылық атқыш Игорь Дужнов Қазақстан аумағынан 14 рет шыққан. Бұл туралы Ұлттық қауіпсіздік комитеті мәлімдеді, - деп хабарлайды Tengrinews.kz"
940,"Алматыдағы Саин көшесінде металл бөлгіш қоршаулар алынды. Осы жағдайға қала әкімдігі түсінік берді, - деп хабарлайды Tengrinews.kz тілшісі."
941,"Алматыда Eta штамы табылған жоқ. Бұл туралы қалалық санитарлық-эпидемиологиялық бақылау департаменті мәлімдеді, - деп хабарлайды Tengrinews.kz"
942,Сыбайлас жемқорлыққа қарсы қызмет алматылық атқыш Игорь Дужновтың бетінде көгерген жерлер қайдан пайда болғанын анықтайды. Бұл туралы ресми
943,"Алматы жүргізушілері қала көшелерінің бірінде тұрақ дұрыс жасалмағанына шағымданды, - деп хабарлайды Tengrinews.kz тілшісі."
944,Алматыдағы жеке сот орындаушылар палатасы боксшы Жанкош Тұраров пен соққы жеген сот орындаушысы арасындағы әңгіменің аудиожазбасын Tengrinews.kz
945,"Алматы қаласының бас санитария дәрігері Жандарбек Бекшин офлайн форматта оқитын мектеп оқушылары арасында инфекцияның таралу пайызы туралы айтты,"
946,"Алматыға коронавирусқа қарсы Pfizer вакцинасы шамамен қашан жеткізілетіні белгілі болды, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы"
947,"Алматыда коронавирус инфекциясын жұқтырғандар саны төмендеді. Бұл туралы қала әкімінің орынбасары Ержан Бабақұмаров брифингте айтты, - деп хабарлайды"
948,"Алматыда 2020 жылдың қазанында банк тонаған үш адам сотталды. Үкім Алмалы аудандық сотында маусымда жарияланған, тамызда қалалық соттың апелляциялық"
949,Алматы қаласында 6 қазанда сағат 02.10-нан бастап қар аралас жаңбыр жауа бастады.  Таңертеңгі сағат 06:00-де таулы және тау бөктеріндегі
950,"Алматы тұрғындары қаладан ұшқан дүниежүзіндегі ең үлкен Ан-225 ""Мрия"" ұшағын түсіріп алды. Тұрғындар түсірген фото және видео 5 қазанда kris.p.almaty.official"
951,"Алматыда жеке сот орындаушысы соққыға жығылған оқиғаның куәгері бұл жағдайға қатысты өз нұсқасын айтты, - деп хабарлайды Tengrinews.kz тілшісі"
952,"Алматы қаласының тұрғыны ұлын ренжіткендерден қомақты қаржы өтеп алмақ. Оның 11 жастағы ұлы мұғалімнен зардап шеккен, - деп хабарлайды КТК телеарнасы. "
953,"Алматы маңындағы 20 мыңнан астам адам тұратын ""Асыл Арман"" тұрғын үйі бірнеше сағат бойы жарықсыз қалды, - деп хабарлайды Tengrinews.kz тілшісі."
954,Instagram-да Алматыда түсірілген видео пайда болды. Видеода қыз патрульдік полиция  анасын ауруханаға тез жеткізуге көмектескенін айтады.
955,"Алматыда жылқыны ұрған ер адамдардың видеосына полиция мен Экология министрлігі пікір білдірді, - деп хабарлайды Tengrinews.kz тілшісі. "
956,Алматыдағы жанжал кезінде зардап шеккен сот орындаушысы видеоүндеу жариялады. Сот орындаушы оған шабуыл жасаған адамды қамауға алғысы келгенін
957,"Боксшы Жанқош Тұраров Бостандық ауданындағы нысанды бұзу кезінде соққы алған сот орындаушысына қатысты жағдайдың мән-жайын түсіндірді, - деп"
958,"Әкімдік Алматыдағы көлік иелеріне жазғы дөңгелектерді қысқы дөңгелектерге ауыстыруды ұсынды, - деп хабарлайды Tengrinews.kz тілшісі қалалық"
959,"Алматыда сот орындаушысы ғимаратты бұзу кезінде соққыға жығылды, - деп хабарлайды Tengrinews.kz тілшісі."
960,"Қазгидрометтің синоптиктері 5-7 қазан күндері Астана, Алматы және Шымкент қалаларындағы ауа райы болжамын айтты, - деп хабарлайды Tengrinews.kz"
961,"Алматыда келеңсіз жағдайда бетон араластырғыш көлік аударылды, - деп хабарлайды Tengrinews.kz тілшісі."
962,"Алматы түбінде 2017 жылдың күзінде болған Ан-28 ұшағының апаты туралы іс бойынша апелляциялық сот қаулысы жарияланды, - деп хабарлайды Tengrinews.kz"
963,"Алматының Әуезов ауданындағы бірқатар ғимарат бір күн бойы суық сусыз қалады, - деп хабарлайды Tengrinews.kz тілшісі ""Алматы су"" МКК баспасөз"
964,"Алматыда жекеменшік үй өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
965,"2 қазанда Алматыда жылыту маусымы басталады, - деп хабарлайды Almaty.tv."
966,"Ішкі істер министрі Ерлан Тұрғымбаев Алматыдағы атыс кезінде қаза тапқан полицейлердің отбасыларына мемлекеттік наградалар тапсырды, - деп хабарлайды"
967,"Алматы халықаралық әуежайында ұзын-сонар кезектер пайда болды. Әуежайға келген жолаушы Жанна Исингарина әлеуметтік желілерде видео жариялап,"
968,"Қаржы нарығын реттеу және дамыту агенттігі Алматыдағы атысқа қатысты алғаш рет пікір білдірді. Оқиға кезінде бес адам қаза тапты, - деп хабарлайды"
969,"Алматы әуежайында қауіпсіздік шаралары күшейтіледі, - деп хабарлайды Kaz.tengritravel.kz тілшісі."
970,"ТЖД мәліметінше, Алматыда Навои көшесіндегі қаңырап қалған ""Бунгало"" дәмханасы өртеніп жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
971,"Алматыда жолда видео үшін трюк жасаған акробат жүргізушіге айыппұл салынды, - деп хабарлайды Tengrinews.kz тілшісі."
972,"Германия азаматтары Алматы әуежайында оқ-дәрімен ұсталды, - деп хабарлайды Tengrinews.kz тілшісі полиция департаментінің баспасөз қызметіне"
973,"Президент Қасым-Жомарт Тоқаев Сингапурдың Surbana Jurong Wong Heang Fain компаниясының бас директорын қабылдады, - деп хабарлайды Tengrinews.kz"
974,"Іле Алатауының тауларындағы өртті құтқарушылар төрт күн қатарынан сөндіріп жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
975,"23 жастағы Алматылық Бекарыс Әлімнұр кейуанаға таксиде қалдырылған 1,5 млн теңге ақшасы мен алтын бұйымдарын қайтарып берді, - деп хабарлайды"
976,"Алматылық Игорь Дужнов бес адамды атып өлтіруіне себеп болған үйдің кімге берілетіні белгілі, - деп хабарлайды Tengrinews.kz тілшісі Жетінші"
977,"Қазақстан Сауд Арабиясымен тұрақты әуе қатынасын қалпына келтіруді жоспарлап отыр. Тасымалды SCAT қазақстандық әуекомпаниясы жүзеге асырады,"
978,"Алматы қонақүйлерінің бірінде мас клиент қызмет көрсету сапасына көңілі толмай, қызметкерге былапыт сөз айтқан, - деп хабарлайды Tengrinews.kz"
979,"Әлеуметтік желіде  бұрынғы ""Целинный"" кинотеатрының бұзылғаны түсірілген суреттер пайда болды, желі қолданушыларының айтуынша орнына заманауи"
980,"Әлеуметтік желілерде көлік ұрлаған ер адамды қуып бара жатқан алматылық полицейлердің видеосы пайда болды, - деп хабарлайды Tengrinews.kz тілшісі."
981,Алматы халықаралық әуежайын кеңейту және жаңғырту инвестициялық бағдарламасының жалпы құны 780 миллион долларға бағаланды. Қаржыны халықаралық
982,"Танымал америкалық тележүргізуші Опра Уинфридің жобасы Instagram-да күзгі Алматының видеосын бөлісті, - деп хабарлайды Tengrinews.kz тілшісі."
983,"Алматылықтар қаланы басып кеткен құмды дауылға шағымданды, - деп хабарлайды Tengrinews.kz тілшісі."
984,"Алматы облысы, Сарқан ауданы тұрғын үй-коммуналдық шаруашылық және тұрғын үй инспекциясы бөлімінің басшысы ақша жымқырды деген күдікпен ұсталды,"
985,"Гонконгтан ұшып шыққан ұшақ 26 қыркүйекте Алматы әуежайына шұғыл түрде қонды, - деп хабарлайды Tengrinews.kz тілшісі."
986,"Алматы ауруханаларының бірінде мас ер адамның іс әрекеті түсірілген видео әлеуметтік желіде таралды, - деп хабарлайды Tengrinews.kz тілшісі."
987,Алматы полиция департаменті басшысының тергеу жұмыстары жөніндегі орынбасары Рустам Әбдірахманов қала көшелерінің бірінде жыныстық қатынасқа
988,"Алматыда қасақана қарсы жолаққа шыққан жүргізуші ұсталды, - деп хабарлайды Tengrinews.kz тілшісі."
989,"Қазақстан Президенті Қасым-Жомарт Тоқаев Алматыдағы атыстан қаза тапқан полицейлер мен сот орындаушысын марапаттады, - деп хабарлайды Tengrinews.kz"
990,"Алматыда 26 қыркүйектен 4 қазанға дейін Рысқұлов даңғылының бір бөлігі бойынша қозғалыс тоқтатылады, - деп хабарлайды Tengrinews.kz тілшісі."
991,"""Алматы"" телеарнасында жаңа маусым басталды. Жыл сайын өз көрерменін тың телевизиялық жобалар және жаңа телесериалдармен қуантатын арна ұжымы"
992,"Алматылық атқыш Игорь Дужновқа тоғыз рет елден шығуға тыйым салынған. Бұл ақпарат Борышкерлердің бірыңғай тізілімінде көрсетілген, - деп хабарлайды"
993,"Алматы бассейндерінің бірінде уланып қалған балалардың ата-анасы мәлімдеме жасады, - деп хабарлайды Tengrinews.kz тілшісі."
994,Алматыда Панфилов пен Арбат жаяу жүргіншілер көшесі маңындағы үйдің өртенуі бойынша полиция тергеу жүргізеді - деп хабарлайды Tengrinews.kz
995,"Алматылық атқыш Игорь Дужнов банкке ғана емес, таныстарына да қарызын қайтармай жүрген, - деп хабарлайды Tengrinews.kz тілшісі."
996,"Полиция Алматы бассейнінде балалардың улануы бойынша тергеуді бастады, - деп хабарлайды Tengrinews.kz тілшісі."
997,"Балалар уланған Алматыдағы бассейн әкімшілігі оқиғаның мән-жайын айтты, - деп хабарлайды Tengrinews.kz тілшісі."
998,"Алматыдағы Шет тілдер және іскерлік карьера университеті бас лицензиясынан айырылған. Бұл туралы Білім және ғылым министрлігі мәлім етті, -"
999,"Алматы бассейнінде 11 бала уланып қалды, - деп хабарлайды Tengrinews.kz тілшісі."
1000,"Президент Қасым-Жомарт Тоқаев Алматыда болған атысқа қатысты пікір білдірді. Оқиға кезінде бес адам қаза тапты, - деп хабарлайды Tengrinews.kz"
1001,"Сот алматылық атқыштың әйелі Игорь Дужновтың шағымын қарауды кейінге қалдырды, - деп хабарлайды Tengrinews.kz тілшісі."
1002,"Алматыда мобильді ""Сергек"" пайда болды, бұл жергілікті жүргізушілерді таңғалдырды, - деп хабарлайды Tengrinews.kz тілшісі."
1003,"Алматының Ақбұлақ мөлтекауданындағы атыс туралы оқиға куәгерлері айтып берді, - деп хабарлайды Tengrinews.kz тілшісі."
1004,"Әлеуметтік желілерде Алматы тұрғындары Дінмұхамед Қонаев атындағы Үлкен Алматы каналының жағдайына наразы болды, - деп хабарлайды Tengrinews.kz"
1005,"Өскеменнен 1 қазаннан бастап Нұр-Сұлтан, Алматы және Қарағандыға рейстер қайта басталады, - деп хабарлайды Kaz.tengritravel.kz тілшісі Qazaq"
1006,"Қаза тапқан учаскелік инспектор Нұрбол Байғазиев туралы әріптесі Жеңісбек Сыдық әңгімелеп берді. Оның айтуынша, Ақбұлақ ықшамауданы Дархан Сүлеевтің"
1007,"""Банк ЦентрКредит"" баспасөз қызметі Алматының Ақбұлақ мөлтекауданындағы даулы үйге қатысты пікір білдірді. Үйден шығару кезінде ер адам екі"
1008,"Жеке сот орындаушысы Сағындық Хибатов Алматыдағы атыстан қаза тапқан әріптесі Мұрат Әбенов туралы айтып берді, - деп хабарлайды Tengrinews.kz"
1009,"Алматыда атыс шығарған күдіктінің әйелі Анаида Демирчян үндеу жасады, - деп хабарлайды Tengrinews.kz тілшісі."
1010,Қазақстан ішкі істер министрі Ерлан Тұрғымбаевтың тапсырмасы бойынша министрдің орынбасары Мұрат Баймұқашев қаза болған полиция қызметкерлері
1011,"Алматыда Барахолка базарынан тағы да өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі ТЖД мәліметін сілтеме жасап."
1012,"Алматы полиция департаментінің бастығы Қанат Таймерденов Ақбұлақ ықшам ауданында оқ атқан қару туралы айтты, - деп хабарлайды Tengrinews.kz"
1013,"Алматы полициясы атыс дерегі бойынша екі қылмыстық іс қозғады, - деп хабарлайды Tengrinews.kz тілшісі."
1014,"Алматы полиция департаментінің бастығы Қанат Таймерденов атыс кезінде қаза тапқан полицейлердің бірінің артында бес баласы қалғанын айтты, -"
1015,"Алматы полициясының бастығы жеке үйде болған атыстың бесінші құрбаны туралы айтты, - деп хабарлайды Tengrinews.kz тілшісі."
1016,"Алматыда 20 қыркүйекте атыс болған үйдің айналасындағы қоршау әлі алынған жоқ, - деп хабарлайды Tengrinews.kz тілшісі."
1017,Instagram-да kris_p_brothers_official паблигі Алматыда үйінің ауласында бес адамды атып өлтірген атқышты ұстау сәтін түсіріп алған куәгерлердің
1018,"Ақбұлақ мөлтекауданындағы үйдің бұрынғы иесі банкке өз жылжымайтын мүлкін кепілге қойып, несие алған, бірақ қарызын төлей алмаған. Банкпен сот"
1019,"Алматыда ауласында бес адам өлтірілген үйдің суреттері жарияланды, - деп хабарлайды Tengrinews.kz тілшісі."
1020,"Алматыдағы ""Ақбұлақ"" шағынауданында болған атыс кезінде қаза тапқандардың бірі үйдің жаңа иесі болып шықты. Бұл туралы Алматы қаласы ПД басшысының"
1021,"Алматыдағы атысқа қатысты оқиғаның мән-жайы белгілі болды, - деп хабарлайды Tengrinews.kz тілшісі Алматы ПД баспасөз қызметіне сілтеме жасап."
1022,Алматыдағы атыста қаза тапқандарға қатысты жаңа мәлімет пайда болды. Бұл туралы жеке сот орындаушыларының республикалық палатасының төрағасы
1023,"Tengrinews.kz тілшісі Алматыда атыс шыққан Ақбұлақ мөлтек ауданына барып, оқиға орнындағы жағдайды сипаттады."
1024,"Алматыда атыс болып, бес адам қаза тапты, - деп хабарлайды Tengrinews.kz тілшісі Алматы қаласы Полиция департаментінің баспасөз қызметіне сілтеме"
1025,"Әлеуметтік желіде Алматыда болған атыс туралы ақпарат тарады, - деп хабарлайды Tengrinews.kz тілшісі."
1026,"Алматыда 14 күндік оқшаулану режимін бұзған тағы 235 тұрғын әкімшілік жауапкершілікке тартылды, - деп хабарлайды Tengrinews.kz тілшісі."
1027,"Алматының Наурызбай ауданында отбасылық жаңа Alem Рark демалыс орны салынады, - деп хабарлайды Tengrinews.kz тілшісі қала әкімдігіне сілтеме"
1028,"19 қыркүйекте таңертең Алматы облысының аумағында жер сілкінісі болды, - деп хабарлайды Tengrinews.kz тілшісі."
1029,"Алматы әкімі Бақытжан Сағынтаев мәслихатқа Алматы метросының бекеттері атауын өзгерту туралы ұсыныс енгізді, - деп хабарлайды Tengrinews.kz"
1030,Алматыда жоғалып кеткен 14 жастағы оқушы қыз Зоя Юркова Есік қаласынан табылды. Бұл туралы LIDER.KZ қауымдастығының еріктілері Instagram-парақшасында
